# This file was produced by: bcftools roh(1.11+htslib-1.11)
# The command line was:	bcftools roh -G30 --AF-dflt 0.4 -o Aph_californica_65019.roh.txt /u/home/d/dderaad/project-aguillon/eagle.mountain.scrubjays/bwa.mem/vcf/Aph_californica_65019.depth.filtered.vcf.gz
#
# RG	[2]Sample	[3]Chromosome	[4]Start	[5]End	[6]Length (bp)	[7]Number of markers	[8]Quality (average fwd-bwd phred score)
# ST	[2]Sample	[3]Chromosome	[4]Position	[5]State (0:HW, 1:AZ)	[6]Quality (fwd-bwd phred score)
RG	Aph_californica_65019	NC_091015.1	69906900	69928064	21165	131	50.2
RG	Aph_californica_65019	NC_091015.1	69978297	69988493	10197	86	64.3
RG	Aph_californica_65019	NC_091015.1	70049859	70067961	18103	99	56.8
RG	Aph_californica_65019	NC_091015.1	70265368	70301566	36199	193	82.2
RG	Aph_californica_65019	NC_091015.1	70329940	70338068	8129	33	8.7
RG	Aph_californica_65019	NC_091015.1	70762543	70768520	5978	48	49.2
RG	Aph_californica_65019	NC_091015.1	70980053	70983935	3883	50	47.2
RG	Aph_californica_65019	NC_091015.1	71137534	71147694	10161	44	35.5
RG	Aph_californica_65019	NC_091015.1	71197569	71216056	18488	121	63.3
RG	Aph_californica_65019	NC_091015.1	71281400	71283940	2541	37	35.9
RG	Aph_californica_65019	NC_091015.1	71475914	71496179	20266	106	36.9
RG	Aph_californica_65019	NC_091015.1	72193298	72198579	5282	39	23.6
RG	Aph_californica_65019	NC_091015.1	72410878	72416866	5989	40	48.4
RG	Aph_californica_65019	NC_091015.1	72472383	72488561	16179	73	54.5
RG	Aph_californica_65019	NC_091015.1	72576209	72583613	7405	42	7.2
RG	Aph_californica_65019	NC_091015.1	72626971	72632546	5576	60	53.5
RG	Aph_californica_65019	NC_091015.1	72672960	72678957	5998	36	35.6
RG	Aph_californica_65019	NC_091015.1	72713058	72716708	3651	32	24.5
RG	Aph_californica_65019	NC_091015.1	72948038	72953516	5479	36	17.0
RG	Aph_californica_65019	NC_091015.1	73170057	73183663	13607	67	11.1
RG	Aph_californica_65019	NC_091015.1	73376744	73386045	9302	41	26.7
RG	Aph_californica_65019	NC_091015.1	73522714	73530521	7808	39	22.8
RG	Aph_californica_65019	NC_091015.1	73937607	73948992	11386	103	49.9
RG	Aph_californica_65019	NC_091015.1	74055125	74059145	4021	35	34.9
RG	Aph_californica_65019	NC_091015.1	74506470	74513716	7247	44	14.4
RG	Aph_californica_65019	NC_091015.1	74518838	74525251	6414	30	13.6
RG	Aph_californica_65019	NC_091015.1	74576365	74591614	15250	96	19.7
RG	Aph_californica_65019	NC_091015.1	74772619	74775799	3181	37	37.4
RG	Aph_californica_65019	NC_091015.1	74871956	74877064	5109	39	37.5
RG	Aph_californica_65019	NC_091015.1	74902852	74910603	7752	55	49.9
RG	Aph_californica_65019	NC_091015.1	74935182	74942485	7304	38	37.5
RG	Aph_californica_65019	NC_091015.1	75243386	75260597	17212	86	35.3
RG	Aph_californica_65019	NC_091015.1	75417464	75432359	14896	86	66.7
RG	Aph_californica_65019	NC_091015.1	76369464	76376824	7361	49	36.2
RG	Aph_californica_65019	NC_091015.1	76490819	76495326	4508	42	46.0
RG	Aph_californica_65019	NC_091015.1	77145072	77168040	22969	147	83.2
RG	Aph_californica_65019	NC_091015.1	77507409	77513805	6397	61	63.5
RG	Aph_californica_65019	NC_091015.1	78003215	78010575	7361	55	48.1
RG	Aph_californica_65019	NC_091015.1	78015009	78031816	16808	112	66.6
RG	Aph_californica_65019	NC_091015.1	78080995	78085404	4410	49	45.8
RG	Aph_californica_65019	NC_091015.1	78252524	78271718	19195	155	78.3
RG	Aph_californica_65019	NC_091015.1	78320387	78359749	39363	228	86.7
RG	Aph_californica_65019	NC_091015.1	78492783	78497569	4787	32	22.6
RG	Aph_californica_65019	NC_091015.1	78607243	78622324	15082	51	32.3
RG	Aph_californica_65019	NC_091015.1	79448810	79454814	6005	54	32.0
RG	Aph_californica_65019	NC_091015.1	79492038	79497682	5645	69	57.0
RG	Aph_californica_65019	NC_091015.1	79539111	79541657	2547	36	10.7
RG	Aph_californica_65019	NC_091015.1	79596905	79635552	38648	277	81.7
RG	Aph_californica_65019	NC_091015.1	80052185	80057639	5455	42	29.2
RG	Aph_californica_65019	NC_091015.1	80615878	80624871	8994	57	46.4
RG	Aph_californica_65019	NC_091015.1	80924268	80933135	8868	92	60.9
RG	Aph_californica_65019	NC_091015.1	81492735	81499052	6318	39	39.4
RG	Aph_californica_65019	NC_091015.1	81577042	81587682	10641	37	32.6
RG	Aph_californica_65019	NC_091015.1	81625625	81634280	8656	64	40.5
RG	Aph_californica_65019	NC_091015.1	81660020	81666428	6409	32	24.4
RG	Aph_californica_65019	NC_091015.1	81781242	81806051	24810	126	69.8
RG	Aph_californica_65019	NC_091015.1	82562546	82588613	26068	147	50.2
RG	Aph_californica_65019	NC_091015.1	82677537	82690420	12884	114	57.4
RG	Aph_californica_65019	NC_091015.1	82729286	82746733	17448	114	80.9
RG	Aph_californica_65019	NC_091015.1	82781859	82844864	63006	477	83.7
RG	Aph_californica_65019	NC_091015.1	82999339	83038656	39318	161	84.7
RG	Aph_californica_65019	NC_091015.1	83193155	83200565	7411	48	40.7
RG	Aph_californica_65019	NC_091015.1	83401020	83404790	3771	43	5.7
RG	Aph_californica_65019	NC_091015.1	83425513	83435236	9724	53	36.1
RG	Aph_californica_65019	NC_091015.1	83437574	83444492	6919	43	13.2
RG	Aph_californica_65019	NC_091015.1	83546267	83550220	3954	30	18.4
RG	Aph_californica_65019	NC_091015.1	83564049	83570712	6664	51	43.5
RG	Aph_californica_65019	NC_091015.1	83574723	83586557	11835	134	50.9
RG	Aph_californica_65019	NC_091015.1	83777029	83786140	9112	70	48.8
RG	Aph_californica_65019	NC_091015.1	83803066	83808321	5256	46	37.0
RG	Aph_californica_65019	NC_091015.1	84006795	84008708	1914	32	21.6
RG	Aph_californica_65019	NC_091015.1	84091633	84098193	6561	50	41.7
RG	Aph_californica_65019	NC_091015.1	84512434	84514755	2322	46	32.8
RG	Aph_californica_65019	NC_091015.1	84591189	84606266	15078	105	52.9
RG	Aph_californica_65019	NC_091015.1	84661192	84665393	4202	48	13.8
RG	Aph_californica_65019	NC_091015.1	84679393	84682507	3115	33	23.9
RG	Aph_californica_65019	NC_091015.1	84748828	84763156	14329	105	66.6
RG	Aph_californica_65019	NC_091015.1	84891502	84898253	6752	73	22.3
RG	Aph_californica_65019	NC_091015.1	85210731	85216164	5434	36	31.9
RG	Aph_californica_65019	NC_091015.1	85336345	85346836	10492	60	27.6
RG	Aph_californica_65019	NC_091015.1	85682585	85701734	19150	151	76.5
RG	Aph_californica_65019	NC_091015.1	86329375	86342717	13343	93	52.6
RG	Aph_californica_65019	NC_091015.1	86978978	87015572	36595	306	88.1
RG	Aph_californica_65019	NC_091015.1	87641622	87645776	4155	46	44.6
RG	Aph_californica_65019	NC_091015.1	87681181	87687313	6133	69	53.2
RG	Aph_californica_65019	NC_091015.1	87758760	87765186	6427	61	15.2
RG	Aph_californica_65019	NC_091015.1	87859129	87868439	9311	96	66.1
RG	Aph_californica_65019	NC_091015.1	87883373	87886066	2694	29	18.8
RG	Aph_californica_65019	NC_091015.1	88355509	88370190	14682	93	29.0
RG	Aph_californica_65019	NC_091015.1	88711562	88723083	11522	88	40.3
RG	Aph_californica_65019	NC_091015.1	88732611	88740612	8002	52	14.1
RG	Aph_californica_65019	NC_091015.1	88750946	88753700	2755	35	8.0
RG	Aph_californica_65019	NC_091015.1	88845138	88853452	8315	96	41.3
RG	Aph_californica_65019	NC_091015.1	88863002	88868742	5741	45	14.9
RG	Aph_californica_65019	NC_091015.1	89002913	89008607	5695	63	22.8
RG	Aph_californica_65019	NC_091015.1	89101978	89109811	7834	74	42.2
RG	Aph_californica_65019	NC_091015.1	89409420	89417462	8043	73	54.6
RG	Aph_californica_65019	NC_091015.1	89520259	89523512	3254	29	15.0
RG	Aph_californica_65019	NC_091015.1	89794348	89799129	4782	46	9.3
RG	Aph_californica_65019	NC_091015.1	89843645	89848218	4574	50	31.0
RG	Aph_californica_65019	NC_091015.1	90057387	90063022	5636	28	12.5
RG	Aph_californica_65019	NC_091015.1	90349998	90367201	17204	116	78.7
RG	Aph_californica_65019	NC_091015.1	90507686	90527343	19658	108	79.3
RG	Aph_californica_65019	NC_091015.1	90548568	90553017	4450	42	40.6
RG	Aph_californica_65019	NC_091015.1	90556488	90561250	4763	39	28.5
RG	Aph_californica_65019	NC_091015.1	90757109	90763670	6562	71	17.8
RG	Aph_californica_65019	NC_091015.1	90770364	90781781	11418	78	41.5
RG	Aph_californica_65019	NC_091015.1	90796364	90820365	24002	194	45.3
RG	Aph_californica_65019	NC_091015.1	90996711	91006683	9973	82	7.4
RG	Aph_californica_65019	NC_091015.1	91153958	91165030	11073	110	79.1
RG	Aph_californica_65019	NC_091015.1	91168398	91192701	24304	186	48.5
RG	Aph_californica_65019	NC_091015.1	91202051	91204921	2871	33	27.6
RG	Aph_californica_65019	NC_091015.1	91366278	91384510	18233	167	77.0
RG	Aph_californica_65019	NC_091015.1	91569933	91606540	36608	196	55.0
RG	Aph_californica_65019	NC_091015.1	91933130	91945706	12577	96	43.9
RG	Aph_californica_65019	NC_091015.1	92014855	92019124	4270	44	26.5
RG	Aph_californica_65019	NC_091015.1	92142475	92159237	16763	99	60.2
RG	Aph_californica_65019	NC_091015.1	92170493	92181917	11425	95	74.9
RG	Aph_californica_65019	NC_091015.1	92440466	92446895	6430	46	18.0
RG	Aph_californica_65019	NC_091015.1	92521730	92526993	5264	50	35.8
RG	Aph_californica_65019	NC_091015.1	92549509	92567684	18176	116	66.1
RG	Aph_californica_65019	NC_091015.1	92848929	92867341	18413	177	78.6
RG	Aph_californica_65019	NC_091015.1	92868258	92883257	15000	115	63.8
RG	Aph_californica_65019	NC_091015.1	92932136	92937457	5322	47	18.4
RG	Aph_californica_65019	NC_091015.1	92941957	92962430	20474	184	30.3
RG	Aph_californica_65019	NC_091015.1	93077231	93081462	4232	78	42.7
RG	Aph_californica_65019	NC_091015.1	93506797	93511815	5019	41	38.3
RG	Aph_californica_65019	NC_091015.1	93549194	93553930	4737	26	6.3
RG	Aph_californica_65019	NC_091015.1	94052589	94057207	4619	44	8.3
RG	Aph_californica_65019	NC_091015.1	94720879	94736523	15645	130	82.3
RG	Aph_californica_65019	NC_091015.1	95005525	95017011	11487	93	48.5
RG	Aph_californica_65019	NC_091015.1	95617677	95621299	3623	28	16.2
RG	Aph_californica_65019	NC_091015.1	95679247	95684232	4986	50	26.9
RG	Aph_californica_65019	NC_091015.1	96124069	96130009	5941	48	26.5
RG	Aph_californica_65019	NC_091015.1	96181253	96195282	14030	120	51.7
RG	Aph_californica_65019	NC_091015.1	96201869	96220720	18852	168	59.9
RG	Aph_californica_65019	NC_091015.1	96233963	96246593	12631	84	44.7
RG	Aph_californica_65019	NC_091015.1	97475695	97487643	11949	77	29.2
RG	Aph_californica_65019	NC_091015.1	97614058	97616230	2173	36	8.4
RG	Aph_californica_65019	NC_091015.1	97811399	97815015	3617	38	21.0
RG	Aph_californica_65019	NC_091015.1	97868656	97873919	5264	55	33.6
RG	Aph_californica_65019	NC_091015.1	97907320	97920112	12793	112	67.9
RG	Aph_californica_65019	NC_091015.1	97928611	97931685	3075	56	43.1
RG	Aph_californica_65019	NC_091015.1	98230524	98235434	4911	41	20.9
RG	Aph_californica_65019	NC_091015.1	98407905	98410667	2763	27	9.4
RG	Aph_californica_65019	NC_091015.1	98441064	98446997	5934	45	37.3
RG	Aph_californica_65019	NC_091015.1	98531530	98553857	22328	149	66.0
RG	Aph_californica_65019	NC_091015.1	98738303	98755078	16776	104	67.5
RG	Aph_californica_65019	NC_091015.1	99084133	99091872	7740	52	15.0
RG	Aph_californica_65019	NC_091015.1	99342738	99352437	9700	62	44.9
RG	Aph_californica_65019	NC_091015.1	99422283	99432842	10560	73	61.0
RG	Aph_californica_65019	NC_091015.1	99460700	99468998	8299	56	25.6
RG	Aph_californica_65019	NC_091015.1	99732105	99753677	21573	166	73.0
RG	Aph_californica_65019	NC_091015.1	100107374	100111262	3889	34	27.4
RG	Aph_californica_65019	NC_091015.1	100249744	100257390	7647	45	49.4
RG	Aph_californica_65019	NC_091015.1	100375924	100378471	2548	31	19.6
RG	Aph_californica_65019	NC_091015.1	100478364	100483422	5059	51	13.6
RG	Aph_californica_65019	NC_091015.1	100494145	100501481	7337	63	57.9
RG	Aph_californica_65019	NC_091015.1	101008156	101018941	10786	100	30.7
RG	Aph_californica_65019	NC_091015.1	101060760	101069857	9098	76	37.3
RG	Aph_californica_65019	NC_091015.1	101180810	101189848	9039	57	47.4
RG	Aph_californica_65019	NC_091015.1	101751633	101758944	7312	63	35.0
RG	Aph_californica_65019	NC_091015.1	101779236	101819038	39803	296	88.4
RG	Aph_californica_65019	NC_091015.1	102192461	102201664	9204	79	33.1
RG	Aph_californica_65019	NC_091015.1	102310409	102317820	7412	61	14.6
RG	Aph_californica_65019	NC_091015.1	102601772	102607801	6030	41	41.9
RG	Aph_californica_65019	NC_091015.1	102759797	102769501	9705	111	58.2
RG	Aph_californica_65019	NC_091015.1	102901487	102912679	11193	72	59.4
RG	Aph_californica_65019	NC_091015.1	102913232	102932138	18907	125	78.6
RG	Aph_californica_65019	NC_091015.1	102957288	102963416	6129	36	15.9
RG	Aph_californica_65019	NC_091015.1	103161252	103169595	8344	101	32.5
RG	Aph_californica_65019	NC_091015.1	103419325	103428263	8939	62	22.7
RG	Aph_californica_65019	NC_091015.1	103484531	103493730	9200	81	53.0
RG	Aph_californica_65019	NC_091015.1	103705637	103727248	21612	124	72.6
RG	Aph_californica_65019	NC_091015.1	104390527	104394566	4040	42	44.3
RG	Aph_californica_65019	NC_091015.1	104423618	104429466	5849	50	53.0
RG	Aph_californica_65019	NC_091015.1	104443808	104454198	10391	69	65.3
RG	Aph_californica_65019	NC_091015.1	104689493	104694987	5495	59	27.9
RG	Aph_californica_65019	NC_091015.1	105036825	105039329	2505	30	13.0
RG	Aph_californica_65019	NC_091015.1	105390440	105397937	7498	59	56.1
RG	Aph_californica_65019	NC_091015.1	105422641	105430803	8163	48	59.0
RG	Aph_californica_65019	NC_091015.1	105442059	105458362	16304	102	55.1
RG	Aph_californica_65019	NC_091015.1	105548899	105559242	10344	59	40.5
RG	Aph_californica_65019	NC_091015.1	105640060	105656091	16032	100	73.5
RG	Aph_californica_65019	NC_091015.1	105860029	105863894	3866	39	18.0
RG	Aph_californica_65019	NC_091015.1	105935624	105941193	5570	43	44.9
RG	Aph_californica_65019	NC_091015.1	106114666	106145091	30426	177	77.7
RG	Aph_californica_65019	NC_091015.1	106317813	106330752	12940	104	16.7
RG	Aph_californica_65019	NC_091015.1	106433511	106441181	7671	68	50.9
RG	Aph_californica_65019	NC_091015.1	106609598	106631263	21666	141	74.3
RG	Aph_californica_65019	NC_091015.1	106755486	106764194	8709	58	58.9
RG	Aph_californica_65019	NC_091015.1	107692342	107709758	17417	74	66.3
RG	Aph_californica_65019	NC_091015.1	107950374	107953159	2786	32	19.8
RG	Aph_californica_65019	NC_091015.1	108103925	108109578	5654	62	14.7
RG	Aph_californica_65019	NC_091015.1	108460076	108477060	16985	130	18.5
RG	Aph_californica_65019	NC_091015.1	108504198	108524064	19867	141	38.6
RG	Aph_californica_65019	NC_091015.1	108941764	108945493	3730	26	6.8
RG	Aph_californica_65019	NC_091015.1	109731146	109735953	4808	53	34.0
RG	Aph_californica_65019	NC_091015.1	109848945	109860021	11077	58	11.8
RG	Aph_californica_65019	NC_091015.1	109883363	109885733	2371	44	10.0
RG	Aph_californica_65019	NC_091015.1	110032640	110041027	8388	88	17.7
RG	Aph_californica_65019	NC_091015.1	110157243	110194521	37279	258	76.4
RG	Aph_californica_65019	NC_091015.1	110197274	110206193	8920	81	72.2
RG	Aph_californica_65019	NC_091015.1	110441871	110447274	5404	36	9.2
RG	Aph_californica_65019	NC_091015.1	110565682	110571427	5746	53	12.3
RG	Aph_californica_65019	NC_091015.1	110572928	110578020	5093	52	9.3
RG	Aph_californica_65019	NC_091015.1	110794113	110796585	2473	30	11.0
RG	Aph_californica_65019	NC_091015.1	110994205	111000931	6727	61	46.6
RG	Aph_californica_65019	NC_091015.1	111031873	111069699	37827	240	74.1
RG	Aph_californica_65019	NC_091015.1	111143423	111146241	2819	27	9.5
RG	Aph_californica_65019	NC_091015.1	111380621	111383791	3171	34	24.0
RG	Aph_californica_65019	NC_091015.1	111407011	111414079	7069	74	56.7
RG	Aph_californica_65019	NC_091015.1	111599965	111606605	6641	76	59.6
RG	Aph_californica_65019	NC_091015.1	111852043	111858037	5995	48	26.8
RG	Aph_californica_65019	NC_091015.1	112068442	112074010	5569	38	34.7
RG	Aph_californica_65019	NC_091015.1	112121758	112128746	6989	58	47.1
RG	Aph_californica_65019	NC_091015.1	112203906	112211490	7585	49	50.8
RG	Aph_californica_65019	NC_091015.1	112265941	112270498	4558	54	17.5
RG	Aph_californica_65019	NC_091015.1	112493526	112499093	5568	30	18.0
RG	Aph_californica_65019	NC_091015.1	112519343	112524382	5040	46	19.4
RG	Aph_californica_65019	NC_091015.1	112777406	112796006	18601	139	77.9
RG	Aph_californica_65019	NC_091015.1	112853442	112855536	2095	29	11.7
RG	Aph_californica_65019	NC_091015.1	112962211	112969523	7313	47	35.4
RG	Aph_californica_65019	NC_091015.1	113219608	113224069	4462	64	42.7
RG	Aph_californica_65019	NC_091015.1	113252836	113260875	8040	44	10.3
RG	Aph_californica_65019	NC_091015.1	113622986	113627754	4769	34	8.9
RG	Aph_californica_65019	NC_091015.1	113927347	113938928	11582	126	66.1
RG	Aph_californica_65019	NC_091015.1	113999202	114006330	7129	49	54.6
RG	Aph_californica_65019	NC_091015.1	114218477	114227987	9511	88	70.8
RG	Aph_californica_65019	NC_091015.1	114306083	114313130	7048	55	33.5
RG	Aph_californica_65019	NC_091015.1	114340137	114358073	17937	103	75.2
RG	Aph_californica_65019	NC_091015.1	114615709	114622293	6585	60	28.5
RG	Aph_californica_65019	NC_091015.1	114623537	114645652	22116	161	80.0
RG	Aph_californica_65019	NC_091015.1	114710459	114716411	5953	45	21.2
RG	Aph_californica_65019	NC_091015.1	114854962	114865419	10458	84	64.3
RG	Aph_californica_65019	NC_091015.1	114870372	114879278	8907	56	47.7
RG	Aph_californica_65019	NC_091015.1	115011027	115016621	5595	47	50.4
RG	Aph_californica_65019	NC_091015.1	115310817	115316766	5950	35	35.3
RG	Aph_californica_65019	NC_091015.1	115333204	115346624	13421	90	37.6
RG	Aph_californica_65019	NC_091015.1	115533404	115554823	21420	150	65.8
RG	Aph_californica_65019	NC_091015.1	115829748	115835911	6164	47	22.5
RG	Aph_californica_65019	NC_091015.1	116068518	116137765	69248	417	90.1
RG	Aph_californica_65019	NC_091015.1	116223906	116236153	12248	102	80.5
RG	Aph_californica_65019	NC_091015.1	116404053	116409141	5089	34	27.7
RG	Aph_californica_65019	NC_091015.1	116593716	116606443	12728	68	44.1
RG	Aph_californica_65019	NC_091015.1	116983853	116994008	10156	62	34.5
RG	Aph_californica_65019	NC_091015.1	117227446	117250219	22774	125	54.6
RG	Aph_californica_65019	NC_091015.1	117530361	117535390	5030	57	30.0
RG	Aph_californica_65019	NC_091015.1	117649327	117650595	1269	30	10.1
RG	Aph_californica_65019	NC_091015.1	117767973	117800968	32996	256	71.2
RG	Aph_californica_65019	NC_091015.1	118351796	118363869	12074	72	55.7
RG	Aph_californica_65019	NC_091015.1	118543750	118546425	2676	30	17.1
RG	Aph_californica_65019	NC_091015.1	118572570	118575623	3054	36	10.0
RG	Aph_californica_65019	NC_091015.1	118701915	118722554	20640	172	78.4
RG	Aph_californica_65019	NC_091015.1	118867834	118871861	4028	48	38.9
RG	Aph_californica_65019	NC_091015.1	118953428	118965574	12147	82	49.3
RG	Aph_californica_65019	NC_091015.1	119057054	119061121	4068	39	38.5
RG	Aph_californica_65019	NC_091015.1	119431735	119434287	2553	27	9.0
RG	Aph_californica_65019	NC_091015.1	119486025	119503588	17564	116	77.9
RG	Aph_californica_65019	NC_091015.1	119555454	119563247	7794	43	8.7
RG	Aph_californica_65019	NC_091015.1	119868014	119869688	1675	35	24.4
RG	Aph_californica_65019	NC_091015.1	120579671	120582081	2411	30	12.3
RG	Aph_californica_65019	NC_091015.1	120606965	120615897	8933	48	23.9
RG	Aph_californica_65019	NC_091015.1	120727633	120742959	15327	93	57.1
RG	Aph_californica_65019	NC_091015.1	120812528	120819359	6832	51	59.6
RG	Aph_californica_65019	NC_091015.1	120869365	120902715	33351	178	80.8
RG	Aph_californica_65019	NC_091015.1	121438340	121441542	3203	39	39.7
RG	Aph_californica_65019	NC_091015.1	121516330	121526532	10203	54	30.5
RG	Aph_californica_65019	NC_091015.1	121561467	121565380	3914	36	10.9
RG	Aph_californica_65019	NC_091015.1	121917346	121926032	8687	68	10.6
RG	Aph_californica_65019	NC_091015.1	122087824	122094193	6370	65	38.0
RG	Aph_californica_65019	NC_091015.1	122777206	122787571	10366	67	49.1
RG	Aph_californica_65019	NC_091015.1	122805807	122820464	14658	61	28.5
RG	Aph_californica_65019	NC_091015.1	123545542	123549760	4219	35	26.7
RG	Aph_californica_65019	NC_091015.1	123561002	123565363	4362	49	20.3
RG	Aph_californica_65019	NC_091015.1	123904036	123911049	7014	50	28.6
RG	Aph_californica_65019	NC_091015.1	123973732	123981759	8028	43	44.9
RG	Aph_californica_65019	NC_091015.1	124158239	124166114	7876	76	43.2
RG	Aph_californica_65019	NC_091015.1	124413679	124420849	7171	40	25.5
RG	Aph_californica_65019	NC_091015.1	124775581	124783737	8157	72	43.6
RG	Aph_californica_65019	NC_091015.1	125534454	125551039	16586	79	65.0
RG	Aph_californica_65019	NC_091015.1	126190129	126196751	6623	31	14.2
RG	Aph_californica_65019	NC_091015.1	126302789	126314767	11979	85	69.9
RG	Aph_californica_65019	NC_091015.1	126365384	126370412	5029	45	30.2
RG	Aph_californica_65019	NC_091015.1	126551396	126554387	2992	46	32.2
RG	Aph_californica_65019	NC_091015.1	127316378	127330474	14097	119	66.3
RG	Aph_californica_65019	NC_091015.1	127338688	127347406	8719	60	54.4
RG	Aph_californica_65019	NC_091015.1	127367916	127378796	10881	88	69.5
RG	Aph_californica_65019	NC_091015.1	127400585	127421078	20494	171	75.9
RG	Aph_californica_65019	NC_091015.1	127534486	127538552	4067	31	21.8
RG	Aph_californica_65019	NC_091015.1	127709278	127712610	3333	31	12.9
RG	Aph_californica_65019	NC_091015.1	127734903	127742577	7675	49	23.0
RG	Aph_californica_65019	NC_091015.1	127858467	127864160	5694	44	33.2
RG	Aph_californica_65019	NC_091015.1	127972269	127979287	7019	48	23.8
RG	Aph_californica_65019	NC_091015.1	128170075	128172699	2625	35	27.4
RG	Aph_californica_65019	NC_091015.1	128195645	128213219	17575	96	54.0
RG	Aph_californica_65019	NC_091015.1	128375218	128381872	6655	48	20.5
RG	Aph_californica_65019	NC_091015.1	128432714	128437778	5065	42	34.1
RG	Aph_californica_65019	NC_091015.1	128750378	128756061	5684	57	28.1
RG	Aph_californica_65019	NC_091015.1	128877577	128882274	4698	32	21.2
RG	Aph_californica_65019	NC_091015.1	128915187	128918907	3721	39	13.4
RG	Aph_californica_65019	NC_091015.1	128993003	129005880	12878	109	55.3
RG	Aph_californica_65019	NC_091015.1	129432725	129447888	15164	108	53.3
RG	Aph_californica_65019	NC_091015.1	129540507	129548677	8171	70	54.2
RG	Aph_californica_65019	NC_091015.1	130759747	130773151	13405	111	59.8
RG	Aph_californica_65019	NC_091015.1	130780551	130786174	5624	34	28.5
RG	Aph_californica_65019	NC_091015.1	130859548	130862532	2985	48	18.1
RG	Aph_californica_65019	NC_091015.1	131124291	131137195	12905	103	79.1
RG	Aph_californica_65019	NC_091015.1	131232022	131241959	9938	66	51.9
RG	Aph_californica_65019	NC_091015.1	131460229	131468259	8031	88	56.9
RG	Aph_californica_65019	NC_091015.1	131932097	131947358	15262	75	54.2
RG	Aph_californica_65019	NC_091015.1	132059683	132068951	9269	55	34.5
RG	Aph_californica_65019	NC_091015.1	132181801	132185505	3705	30	17.4
RG	Aph_californica_65019	NC_091015.1	132352190	132358793	6604	83	39.1
RG	Aph_californica_65019	NC_091015.1	132863555	132877165	13611	94	54.4
RG	Aph_californica_65019	NC_091015.1	133284888	133289302	4415	40	21.7
RG	Aph_californica_65019	NC_091015.1	133598481	133603156	4676	62	14.5
RG	Aph_californica_65019	NC_091015.1	133672369	133679265	6897	65	18.1
RG	Aph_californica_65019	NC_091015.1	134169913	134176396	6484	37	18.7
RG	Aph_californica_65019	NC_091015.1	134488653	134496052	7400	49	23.6
RG	Aph_californica_65019	NC_091015.1	134674028	134682158	8131	73	55.1
RG	Aph_californica_65019	NC_091015.1	134831368	134834296	2929	37	23.2
RG	Aph_californica_65019	NC_091015.1	135056735	135063240	6506	44	17.7
RG	Aph_californica_65019	NC_091015.1	135441356	135450070	8715	44	27.2
RG	Aph_californica_65019	NC_091015.1	135868398	135875494	7097	52	28.0
RG	Aph_californica_65019	NC_091015.1	135891000	135898004	7005	54	14.1
RG	Aph_californica_65019	NC_091015.1	136051322	136054252	2931	37	16.0
RG	Aph_californica_65019	NC_091015.1	136089793	136096907	7115	44	35.3
RG	Aph_californica_65019	NC_091015.1	136323413	136337171	13759	129	63.0
RG	Aph_californica_65019	NC_091015.1	136678966	136686792	7827	26	11.0
RG	Aph_californica_65019	NC_091015.1	136839259	136845648	6390	50	30.6
RG	Aph_californica_65019	NC_091015.1	137336504	137343731	7228	76	21.9
RG	Aph_californica_65019	NC_091015.1	137449933	137452828	2896	30	20.5
RG	Aph_californica_65019	NC_091015.1	137875223	137886315	11093	102	56.8
RG	Aph_californica_65019	NC_091015.1	138091537	138114130	22594	180	76.9
RG	Aph_californica_65019	NC_091015.1	138327381	138341373	13993	125	46.7
RG	Aph_californica_65019	NC_091015.1	138360791	138368747	7957	68	13.4
RG	Aph_californica_65019	NC_091015.1	138454221	138461823	7603	66	22.7
RG	Aph_californica_65019	NC_091015.1	138526093	138530476	4384	30	17.6
RG	Aph_californica_65019	NC_091015.1	138773547	138790006	16460	122	65.5
RG	Aph_californica_65019	NC_091015.1	138917141	138924674	7534	62	42.6
RG	Aph_californica_65019	NC_091015.1	139350288	139353158	2871	28	9.6
RG	Aph_californica_65019	NC_091015.1	139680859	139686716	5858	64	18.6
RG	Aph_californica_65019	NC_091015.1	139737120	139741891	4772	37	34.6
RG	Aph_californica_65019	NC_091015.1	139955301	139958249	2949	47	34.1
RG	Aph_californica_65019	NC_091015.1	140107314	140112350	5037	48	48.5
RG	Aph_californica_65019	NC_091015.1	140197180	140215010	17831	146	75.6
RG	Aph_californica_65019	NC_091015.1	140281961	140303313	21353	185	85.8
RG	Aph_californica_65019	NC_091015.1	140484741	140487797	3057	52	51.1
RG	Aph_californica_65019	NC_091015.1	140705333	140719860	14528	76	34.5
RG	Aph_californica_65019	NC_091015.1	140936479	140946798	10320	82	66.3
RG	Aph_californica_65019	NC_091015.1	140976164	140979349	3186	39	13.5
RG	Aph_californica_65019	NC_091015.1	140995393	141006596	11204	120	60.3
RG	Aph_californica_65019	NC_091015.1	141020613	141025797	5185	42	29.1
RG	Aph_californica_65019	NC_091015.1	141132162	141143346	11185	85	47.0
RG	Aph_californica_65019	NC_091015.1	141228475	141245109	16635	121	58.7
RG	Aph_californica_65019	NC_091015.1	141294885	141311745	16861	127	59.6
RG	Aph_californica_65019	NC_091015.1	141375772	141380080	4309	53	43.2
RG	Aph_californica_65019	NC_091015.1	141487232	141514614	27383	226	64.8
RG	Aph_californica_65019	NC_091015.1	141516457	141523575	7119	48	50.2
RG	Aph_californica_65019	NC_091015.1	141676427	141689580	13154	89	65.7
